取得日時,取得URL,名称,住所,代表者,事業内容,所在地,募集地域,初期費用,設立,資本金,電話番号
2025/11/05 12:26:24,https://b-seeds.com/po-totalcostmake,株式会社plusOne（プラスワン）,〒171-0014 東京都豊島区池袋2-17-8 丸十ビル302,,AIシステムの開発・運用,〒171-0014 東京都豊島区池袋2-17-8 丸十ビル302,全国,5万円（税込）～,,,
2025/11/05 12:26:24,https://b-seeds.com/ms-airguard,株式会社MSplanning（エムエスプランニング）,〒102-0093 東京都千代田区平河町1-5-15 VORT平河町604,代表取締役 武藤 進哉,医療消耗品販売、飲食店プロデュース、コンサルティング、不動産仲介、エネルギー削減,〒102-0093 東京都千代田区平河町1-5-15 VORT平河町604,全国,無料（仕入れ代金がかかります）,,,
2025/11/05 12:26:24,https://b-seeds.com/ls-listnavigator,LIFE STYLE株式会社,〒107-0062 東京都港区南青山6-7-14 チガー南青山,代表取締役社長 古城芳明,"BtoB新規事業開発支援、SaaSセールスイネーブルメント事業、SaaSに特化したアウトソーシング事業、代理店制度(パートナープログラム)の構築/運用/支援、コンテンツ制作事業(Googleストリートビュー, VR,その他)",〒107-0062 東京都港区南青山6-7-14 チガー南青山,全国,,,,
2025/11/05 12:26:24,https://b-seeds.com/pm-aquenemega700,合同会社プレミア,〒590-0048 大阪府堺市堺区一条通11-16,代表 松原 望,警備事業（交通誘導警備、駐車場警備）、補修材販売・施⼯事業、水発電機販売事業,〒590-0048 大阪府堺市堺区一条通11-16,全国,11万円（税込）～,,,
2025/11/05 12:26:25,https://b-seeds.com/sd-ulerastop,Serendip株式会社（セレンディップ）,〒460-0003 名古屋市中区錦3-15-1,代表取締役 川村 友華里,微弱電荷技術事業、微弱電荷スキンケア事業,〒460-0003 名古屋市中区錦3-15-1,全国,11万円（税込）～,,,
2025/11/05 12:26:25,https://b-seeds.com/st-maebarai,千駄ヶ谷テクノロジー株式会社,〒151-0051 東京都渋谷区千駄ヶ谷5-15-13 千駄ヶ谷エレガンス403号室,代表取締役 三輪 芳久,各種アプリケーションソフトウェア開発・販売,〒151-0051 東京都渋谷区千駄ヶ谷5-15-13 千駄ヶ谷エレガンス403号室,全国,"11,000円（税込）～",,,
2025/11/05 12:26:25,https://b-seeds.com/ws-buzzowner,WAYK’S株式会社（ウェイクス）,〒461-0025 愛知県名古屋市東区徳川2-24-3 第2山中ビル3F,代表取締役 稲田 知也,美容健康商品の製造販売,〒461-0025 愛知県名古屋市東区徳川2-24-3 第2山中ビル3F,全国,110万円（税込）,,"5,600万円",
2025/11/05 12:26:25,https://b-seeds.com/sw-shuuumatuworker,株式会社シューマツワーカー,〒150-0045 東京都渋谷区神泉町10-10 アシジ神泉ビル8F,代表取締役 松村 幸弥,副業・複業マッチングサービス「シューマツワーカー」運営,〒150-0045 東京都渋谷区神泉町10-10 アシジ神泉ビル8F,全国,無料,,5億7232万円,
2025/11/05 12:26:25,https://b-seeds.com/tf-trinityorb,有限会社サンクスフィールド,〒558-0003 大阪府大阪市住吉区長居1-6-26,代表取締役社長 山村 茂之,美容事業、健康事業、環境事業ほか,〒558-0003 大阪府大阪市住吉区長居1-6-26,全国,無料,,,
2025/11/05 12:26:25,https://b-seeds.com/rm-googletaisaku,株式会社ロードマップ,〒176-0001 東京都練馬区練馬1-18-18 ヴェルデ・ヴィラ2F,代表取締役 石川 真実,クリエイティブ（WEBサイト構築、WEBサイト運用/管理、CMS構築、ランディングページ制作）、マーケティング（SEO対策/MEO対策、オウンドメディア⽴ち上げ/運用、Page Speed Insightsの改善、風評被害対策/逆SEO、バックグラウンドチェック 「TRUST CHECK」、セキュリティ（WordPressセキュリティ相談サポート、ホームページ健康診断/定期健診、ホームページのセキュリティ被害対応、WEBサーバーの24時間365日監視、Webアプリケーション診断/対策、NWプラットフォーム診断/対策）,〒176-0001 東京都練馬区練馬1-18-18 ヴェルデ・ヴィラ2F,全国,"55,000円（税込）",,,
2025/11/05 12:26:25,https://b-seeds.com/wu-digitalhajimete,株式会社ライトアップ,〒150-0002 東京都渋谷区渋谷2-15-1 渋谷クロスタワー32F,代表取締役社長 白石 崇,コンテンツマーケティング、クラウドサービスほか,〒150-0002 東京都渋谷区渋谷2-15-1 渋谷クロスタワー32F,全国,55万円～110万円（税込）,,"3億8,638万円",
2025/11/05 12:26:25,https://b-seeds.com/rm-forensic,株式会社ロードマップ,〒176-0001 東京都練馬区練馬1-18-18 ヴェルデ・ヴィラ2F,代表取締役 石川 真実,クリエイティブ（WEBサイト構築、WEBサイト運用/管理、CMS構築、ランディングページ制作）、マーケティング（SEO対策/MEO対策、オウンドメディア⽴ち上げ/運用、Page Speed Insightsの改善、風評被害対策/逆SEO、バックグラウンドチェック 「TRUST CHECK」、セキュリティ（WordPressセキュリティ相談サポート、ホームページ健康診断/定期健診、ホームページのセキュリティ被害対応、WEBサーバーの24時間365日監視、Webアプリケーション診断/対策、NWプラットフォーム診断/対策）,〒176-0001 東京都練馬区練馬1-18-18 ヴェルデ・ヴィラ2F,全国,"55,000円（税込）",,,
2025/11/05 12:26:25,https://b-seeds.com/gs-palnytelework,株式会社GUNしすてむ（ガンシステム）,〒180-0022 東京都武蔵野市境2-2-6 E・Kビル301,代表取締役 岩田 寛貴,システムの構築・運用・保守、ソフトウェアの開発 他,〒180-0022 東京都武蔵野市境2-2-6 E・Kビル301,全国,無料,,,
2025/11/05 12:26:25,https://b-seeds.com/sd-liquidhackproex,ソフィアデジタル株式会社,〒101-0061 東京都千代田区神田三崎町2-2-14 BRICK GATE水道橋5F,代表取締役社長 佐久間 直樹,MVNO事業、FVNO事業、IoTソリューションほか,〒101-0061 東京都千代田区神田三崎町2-2-14 BRICK GATE水道橋5F,全国,"33,000円（税込）〜",,,
2025/11/05 12:26:25,https://b-seeds.com/ww-megaegg,株式会社ウィルウィング,〒700-0826 岡山県岡山市北区磨屋町2-5 安田岡山磨屋町ビル4F 金沢オフィス（石川県金沢市）,代表取締役 文野 光弘,CATV代理店事業、通信関連代理店事業、ＱＲ決済推進事業、電波サポート事業,〒700-0826 岡山県岡山市北区磨屋町2-5 安田岡山磨屋町ビル4F 金沢オフィス（石川県金沢市）,岡山県、広島県,無料,,,
2025/11/05 12:26:26,https://b-seeds.com/ww-kanazawacable,株式会社ウィルウィング,〒700-0826 岡山県岡山市北区磨屋町2-5 安田岡山磨屋町ビル4F 金沢オフィス（石川県金沢市）,代表取締役 文野 光弘,CATV代理店事業、通信関連代理店事業、ＱＲ決済推進事業、電波サポート事業,〒700-0826 岡山県岡山市北区磨屋町2-5 安田岡山磨屋町ビル4F 金沢オフィス（石川県金沢市）,石川県,無料,,,
2025/11/05 12:26:26,https://b-seeds.com/kk-lc100,株式会社光響 （こーきょう）,〒600-8411 京都府京都市下京区烏丸通四条下ル水銀屋町637 第5長谷ビル2F,代表取締役 住村 和彦,光学関連製品の販売（新品・中古）、各種製品データベースサイトの運営、光学・レーザーの基礎を学ぶデータベースサイト運営 （オプティペディア）ほか,〒600-8411 京都府京都市下京区烏丸通四条下ル水銀屋町637 第5長谷ビル2F,全国（岐阜・沖縄を除く）,66万円（税込）～,,,
2025/11/05 12:26:26,https://b-seeds.com/ink-free,株式会社TGS（ティージーエス）,〒160-0023 東京都新宿区西新宿6-18-1 住友不動産新宿セントラルパークタワー19F,代表取締役 坂元伸一,オフィスの印刷環境ソリューション「インクフリー」事業、法人営業の効率化支援、営業アウトソーシング事業、デジタルコンテンツの企画・運営事業,〒160-0023 東京都新宿区西新宿6-18-1 住友不動産新宿セントラルパークタワー19F,東京都、神奈川県、埼玉県、千葉県,無料,,,
2025/11/05 12:26:26,https://b-seeds.com/sd-recelsier,Serendip株式会社（セレンディップ）,〒460-0003 名古屋市中区錦3-15-1,代表取締役 川村 友華里,微弱電荷技術事業、微弱電荷スキンケア事業,〒460-0003 名古屋市中区錦3-15-1,全国,11万円（税込）～,,,
2025/11/05 12:26:26,https://b-seeds.com/nj-nanoaceliquid,nanoAce Japan株式会社（ナノエース ジャパン）,〒111-0036 東京都台東区松が谷1-12-12,代表取締役 樋江井 崇人,自己結合性酸化チタン分散液の販売および輸出入 ほか,〒111-0036 東京都台東区松が谷1-12-12,全国,2万円（税込）,,,
2025/11/05 12:26:26,https://b-seeds.com/ic-oempartner,インクレイブ株式会社,〒980-0804 宮城県仙台市青葉区大町2-10-14 TAKAYUパークサイドビル5F 東京オフィス（東京都港区）、弘前オフィス（青森県弘前市）、新潟オフィス（新潟県新潟市）,代表取締役 吉尾 徹,ITプロダクトと技術モジュールの企画設計と開発、Webサイト＆Webシステムの企画設計と開発、各種デバイス向けアプリの企画設計と開発、クラウドホスティングとネットワーク構築の各サービス、デザイン開発全般とマーケティング計画の企画制作,〒980-0804 宮城県仙台市青葉区大町2-10-14 TAKAYUパークサイドビル5F 東京オフィス（東京都港区）、弘前オフィス（青森県弘前市）、新潟オフィス（新潟県新潟市）,全国,,,,
2025/11/05 12:26:26,https://b-seeds.com/lp-housecleaning,Laugh Place株式会社（ラフ プレイス）,〒557-0045 大阪府大阪市住吉区清水丘3-1-18 玉出営業所（大阪府大阪市）、府中支店（東京都府中市）,代表取締役 榊原 啓祐,日本おそうじ代行ＦＣ本部事業、クロスクリア事業、空気触媒事業、民泊/民宿/ホステル/住宅宿泊管理等賃貸事業、コインランドリー/クリーニング/ リネンサプライ等クリーニング事業、システム開発・運営事業、不動産賃貸売買仲介業,〒557-0045 大阪府大阪市住吉区清水丘3-1-18 玉出営業所（大阪府大阪市）、府中支店（東京都府中市）,全国,55万円（税込）,,,
2025/11/05 12:26:26,https://b-seeds.com/kk-lc500,株式会社光響 （こーきょう）,〒600-8411 京都府京都市下京区烏丸通四条下ル水銀屋町637 第5長谷ビル2F,代表取締役 住村 和彦,光学関連製品の販売（新品・中古）、各種製品データベースサイトの運営、光学・レーザーの基礎を学ぶデータベースサイト運営 （オプティペディア）ほか,〒600-8411 京都府京都市下京区烏丸通四条下ル水銀屋町637 第5長谷ビル2F,全国（岐阜・沖縄を除く）,66万円（税込）～,,,
2025/11/05 12:26:26,https://b-seeds.com/aq-appapri,アクア株式会社,〒500-8833 岐⾩県岐⾩市神⽥町6-19 アクアモバイルショップ1F 東京支社（東京都渋谷区）、大阪支社（大阪府大阪市）,代表取締役 斉藤 治孝,BtoB BtoC ECサイト運営事業、携帯格安SIMキャリア事業、基幹業務システム開発、ITプロモーション事業、IT導入補助金支援事業者、助成金申請支援、インターネットコンテンツ制作、スマートフォンアプリ開発、貨物軽自動車運送事業,〒500-8833 岐⾩県岐⾩市神⽥町6-19 アクアモバイルショップ1F 東京支社（東京都渋谷区）、大阪支社（大阪府大阪市）,全国,無料〜,,,
2025/11/05 12:26:26,https://b-seeds.com/ge-dairiten,ジニーエナジー合同会社,〒105-0014 東京都港区芝4-10-1 ハンファビル,職務執行者 小泉 智子,小売電気事業,〒105-0014 東京都港区芝4-10-1 ハンファビル,全国（沖縄を除く）,無料,,,
2025/11/05 12:26:26,https://b-seeds.com/fu-psa3000,フィールドアップ合同会社,〒273-0002 千葉県船橋市東船橋2-2-4-1F 東京オフィス（東京都千代田区）,代表社員 上原 剛,オゾン機器の販売、高濃度酸素生成機の販売、コロナ感染症対策機器(抗原検査キット・サーマルカメラ・酸素缶)の販売、販売代理店の支援、助成金・補助金の受給支援、コスト削減のコンサルティング ほか,〒273-0002 千葉県船橋市東船橋2-2-4-1F 東京オフィス（東京都千代田区）,全国,15万円（税込）,,,
2025/11/05 12:26:26,https://b-seeds.com/nl-instajidou,株式会社NewLinks（ニュー リンクス）,〒231-0012 神奈川県横浜市相生町1-17-1 パークビュー横浜11F,代表取締役 小野寺 忍,風評被害対策事業、不動産事業、エネルギー事業、LINE公式アカウント事業、インフルエンサーマーケティング事業、NTT東日本代理店事業 ほか,〒231-0012 神奈川県横浜市相生町1-17-1 パークビュー横浜11F,全国,"55,000円（税込）",,,
2025/11/05 12:26:26,https://b-seeds.com/fu-bt180h,フィールドアップ合同会社,〒273-0002 千葉県船橋市東船橋2-2-4-1F 東京オフィス（東京都千代田区）,代表社員 上原 剛,オゾン機器の販売、高濃度酸素生成機の販売、コロナ感染症対策機器(抗原検査キット・サーマルカメラ・酸素缶)の販売、販売代理店の支援、助成金・補助金の受給支援、コスト削減のコンサルティング ほか,〒273-0002 千葉県船橋市東船橋2-2-4-1F 東京オフィス（東京都千代田区）,全国,15万円（税込）,,,
2025/11/05 12:26:26,https://b-seeds.com/th-meocheki,株式会社トライハッチ,〒165-0026 東京都中野区新井2-1-19 パックマートビル6F,代表取締役社長 武藤 尭行,Webマーケティング事業、SaaS事業、メディア事業、エンジニアリング事業,〒165-0026 東京都中野区新井2-1-19 パックマートビル6F,全国,11万円（税込）,,,
2025/11/05 12:26:26,https://b-seeds.com/wu-googlestreetview,株式会社ライトアップ,〒150-0002 東京都渋谷区渋谷2-15-1 渋谷クロスタワー32F,代表取締役社長 白石 崇,コンテンツマーケティング、クラウドサービスほか,〒150-0002 東京都渋谷区渋谷2-15-1 渋谷クロスタワー32F,全国 募集対象 法人 初期費用 無料,無料,2002年4月,"3億8,638万円",
2025/11/05 12:26:26,https://b-seeds.com/eg-powerliftingcream,株式会社ユーグレナ,〒108-0014 東京都港区芝5-29-11 G-BASE田町2F 大阪営業所（大阪府大阪市）、福岡営業所（福岡県福岡市）、中央研究所（神奈川県横浜市）、藻類エネルギー研究所（三重県多気町）、佐賀藻類培養施設（佐賀県佐賀市）、生産技術研究所（沖縄県石垣市）、上海ユーグレナ（中国）、グラミンユーグレナ（バングラディシュ）ほか,代表取締役社長 出雲 充,1.ユーグレナ等の微細藻類の研究開発、生産 2.ユーグレナ等の微細藻類の食品、化粧品の製造、販売 3.ユーグレナ等の微細藻類のバイオ燃料技術開発、環境関連技術開発 4.バイオテクノロジー関連ビジネスの事業開発、投資等,〒108-0014 東京都港区芝5-29-11 G-BASE田町2F 大阪営業所（大阪府大阪市）、福岡営業所（福岡県福岡市）、中央研究所（神奈川県横浜市）、藻類エネルギー研究所（三重県多気町）、佐賀藻類培養施設（佐賀県佐賀市）、生産技術研究所（沖縄県石垣市）、上海ユーグレナ（中国）、グラミンユーグレナ（バングラディシュ）ほか,"全国（関西・九州ほか、一部地域を除く） 募集対象 法人・個人事業主・個人 初期費用 11,000円（税込）","11,000円（税込）",2005年8月,"73億2,885万円（2020年12月31時点）",
2025/11/05 12:26:27,https://b-seeds.com/kj-bejife,株式会社絆ジャパン,〒163-0637 東京都新宿区西新宿1-25-1 新宿センタービル37F,代表取締役 増田 文彦,シンプル規格型住宅「スマートユニテ」展開事業、家じゅう丸ごとウルトラファインバブル「Be-life」販売事業、コインランドリー「ピエロ」のFC展開事業、小型自動車用発電機「Chelsea」研究開発事業、蓄電池販売事業,〒163-0637 東京都新宿区西新宿1-25-1 新宿センタービル37F,全国,1万円（税込）,,1億円,
2025/11/05 12:26:27,https://b-seeds.com/pl-solarhouhan,株式会社PORTLINE（ポートライン）,〒169-0075 東京都新宿区高田馬場1-3-13 第二天台ビル402,代表取締役 石橋大地,営業企画・販売、保険コンサルティング、調査・施工,〒169-0075 東京都新宿区高田馬場1-3-13 第二天台ビル402,東京都、神奈川県、埼玉県、千葉県,11万円（税込）,,,
2025/11/05 12:26:27,https://b-seeds.com/fu-kiralaairmare,フィールドアップ合同会社,〒273-0002 千葉県船橋市東船橋2-2-4-1F 東京オフィス（東京都千代田区）,代表社員 上原 剛,オゾン機器の販売、高濃度酸素生成機の販売、コロナ感染症対策機器(抗原検査キット・サーマルカメラ・酸素缶)の販売、販売代理店の支援、助成金・補助金の受給支援、コスト削減のコンサルティング ほか,〒273-0002 千葉県船橋市東船橋2-2-4-1F 東京オフィス（東京都千代田区）,全国,15万円（税込）,,,
2025/11/05 12:26:27,https://b-seeds.com/kk-kuwanomi,有限会社健考社（けんこうしゃ）,〒893-0063 鹿児島県鹿屋市新栄町8-15,代表取締役 有島 達郎,健康飲料水・食品の製造・卸・販売,〒893-0063 鹿児島県鹿屋市新栄町8-15,全国,無料～,,,
2025/11/05 12:26:27,https://b-seeds.com/bb-refinevita,株式会社ビーブランド,〒850-0035 長崎県長崎市元船町12-8 プレジール元船201,代表取締役 川瀬 浩二,環境浄化商品の販売、化粧品・健康食品・食料品及び一般日用品雑貨の販売、光触媒を利用して製造された食品・ペットフード・飼料添加剤の販売、美容室・理容室・エステティックに関する経営コンサルタント業,〒850-0035 長崎県長崎市元船町12-8 プレジール元船201,全国,無料,,,
2025/11/05 12:26:27,https://b-seeds.com/kk-laserwelder,株式会社光響 （こーきょう）,〒600-8411 京都府京都市下京区烏丸通四条下ル水銀屋町637 第5長谷ビル2F,代表取締役 住村 和彦,光学関連製品の販売（新品・中古）、各種製品データベースサイトの運営、光学・レーザーの基礎を学ぶデータベースサイト運営 （オプティペディア）ほか,〒600-8411 京都府京都市下京区烏丸通四条下ル水銀屋町637 第5長谷ビル2F,全国（岐阜・沖縄を除く）,66万円（税込）～,,,
2025/11/05 12:26:27,https://b-seeds.com/fu-enozo,フィールドアップ合同会社,〒273-0002 千葉県船橋市東船橋2-2-4-1F 東京オフィス（東京都千代田区）,代表社員 上原 剛,オゾン機器の販売、高濃度酸素生成機の販売、コロナ感染症対策機器(抗原検査キット・サーマルカメラ・酸素缶)の販売、販売代理店の支援、助成金・補助金の受給支援、コスト削減のコンサルティング ほか,〒273-0002 千葉県船橋市東船橋2-2-4-1F 東京オフィス（東京都千代田区）,全国,15万円（税込）,,,
2025/11/05 12:26:27,https://b-seeds.com/sc-2916kitchencar,SEICO株式会社（セイコー）,〒411-0805 静岡県三島市北沢213-19,代表取締役 冨川 恭平,フードトラック「2916 Kitchen Car」フランチャイズ事業,〒411-0805 静岡県三島市北沢213-19,全国,11万円（税込）～,,,
2025/11/05 12:26:27,https://b-seeds.com/nl-snsunyou,株式会社NewLinks（ニュー リンクス）,〒231-0012 神奈川県横浜市相生町1-17-1 パークビュー横浜11F,代表取締役 小野寺 忍,風評被害対策事業、不動産事業、エネルギー事業、LINE公式アカウント事業、インフルエンサーマーケティング事業、NTT東日本代理店事業 ほか,〒231-0012 神奈川県横浜市相生町1-17-1 パークビュー横浜11F,全国,"66,000円（税込）",,,
2025/11/05 12:26:27,https://b-seeds.com/lm-kasaihoken,株式会社Lead More（リードモア）,〒464-0827 愛知県名古屋市千種区田代本通5-9-301,代表取締役 大野 直哉,WEBマーケティング、WEB制作、動画制作、保険コンサルティング,〒464-0827 愛知県名古屋市千種区田代本通5-9-301,全国,"55,000円(税込)",,,
2025/11/05 12:26:27,https://b-seeds.com/fu-oxygencan,フィールドアップ合同会社,〒273-0002 千葉県船橋市東船橋2-2-4-1F 東京オフィス（東京都千代田区）,代表社員 上原 剛,オゾン機器の販売、高濃度酸素生成機の販売、コロナ感染症対策機器(抗原検査キット・サーマルカメラ・酸素缶)の販売、販売代理店の支援、助成金・補助金の受給支援、コスト削減のコンサルティング ほか,〒273-0002 千葉県船橋市東船橋2-2-4-1F 東京オフィス（東京都千代田区）,全国,15万円（税込）,,,
2025/11/05 12:26:27,https://b-seeds.com/sd-liquidhackfolon,ソフィアデジタル株式会社,〒101-0061 東京都千代田区神田三崎町2-2-14 BRICK GATE水道橋5F,代表取締役社長 佐久間 直樹,MVNO事業、FVNO事業、IoTソリューションほか,〒101-0061 東京都千代田区神田三崎町2-2-14 BRICK GATE水道橋5F,全国,"33,000円（税込）〜",,,
2025/11/05 12:26:27,https://b-seeds.com/kk-lc50,株式会社光響 （こーきょう）,〒600-8411 京都府京都市下京区烏丸通四条下ル水銀屋町637 第5長谷ビル2F,代表取締役 住村 和彦,光学関連製品の販売（新品・中古）、各種製品データベースサイトの運営、光学・レーザーの基礎を学ぶデータベースサイト運営 （オプティペディア）ほか,〒600-8411 京都府京都市下京区烏丸通四条下ル水銀屋町637 第5長谷ビル2F,全国（岐阜・沖縄を除く）,,,,
2025/11/05 12:26:27,https://b-seeds.com/ict-smaden,ICT株式会社（アイシーティー）,〒150-0042 東京都渋谷区宇田川町37-10 麻仁ビル4F,代表取締役 中村 優太,ダイレクトマーケティング事業、テレマーケティング事業、経営コンサルティング事業、コールセンターの受託・開発・運営、自社コンテンツの開発・運営・販売、電力小売事業,〒150-0042 東京都渋谷区宇田川町37-10 麻仁ビル4F,全国,無料,,,
2025/11/05 12:26:27,https://b-seeds.com/il-mmhanbai,株式会社インターロジック（イリスグループ）,〒733-0011 広島県広島市西区横川町2-9-1 マツモトビル2F 福岡ブランチ（福岡県北九州市）、東京CMSオフィス（東京都文京区）,代表取締役 原田 光治,クラウドマネージメント協会（印刷・広告業向けコンサルティング事業）の運営、インターネットマーケティング事業、IMA検定（ネットマーケター育成・認定制度）の企画・運営、ウェブサイト・ウェブシステム・印刷物の企画・制作,〒733-0011 広島県広島市西区横川町2-9-1 マツモトビル2F 福岡ブランチ（福岡県北九州市）、東京CMSオフィス（東京都文京区）,全国,"138,600円（税込）",,,
2025/11/05 12:26:28,https://b-seeds.com/bs-iikao,株式会社ビーワン空,〒514-0324 三重県多気郡明和町金剛坂825-24,代表取締役 三浦 雅代,ビーワン・化石サンゴ・トリニティーゼットの販売、副業支援コンサルティング業、起業支援コンサルティング業 ほか,〒514-0324 三重県多気郡明和町金剛坂825-24,全国 募集対象 法人 初期費用 無料,無料,2021年5月,,
2025/11/05 12:26:28,https://b-seeds.com/eg-aquatanklotion,株式会社ユーグレナ,〒108-0014 東京都港区芝5-29-11 G-BASE田町2F 大阪営業所（大阪府大阪市）、福岡営業所（福岡県福岡市）、中央研究所（神奈川県横浜市）、藻類エネルギー研究所（三重県多気町）、佐賀藻類培養施設（佐賀県佐賀市）、生産技術研究所（沖縄県石垣市）、上海ユーグレナ（中国）、グラミンユーグレナ（バングラディシュ）ほか,代表取締役社長 出雲 充,1.ユーグレナ等の微細藻類の研究開発、生産 2.ユーグレナ等の微細藻類の食品、化粧品の製造、販売 3.ユーグレナ等の微細藻類のバイオ燃料技術開発、環境関連技術開発 4.バイオテクノロジー関連ビジネスの事業開発、投資等,〒108-0014 東京都港区芝5-29-11 G-BASE田町2F 大阪営業所（大阪府大阪市）、福岡営業所（福岡県福岡市）、中央研究所（神奈川県横浜市）、藻類エネルギー研究所（三重県多気町）、佐賀藻類培養施設（佐賀県佐賀市）、生産技術研究所（沖縄県石垣市）、上海ユーグレナ（中国）、グラミンユーグレナ（バングラディシュ）ほか,"全国 募集対象 法人 初期費用 55,000円（税込）～","55,000円（税込）～",2005年8月,"73億2,885万円（2020年12月31時点）",
2025/11/05 12:26:28,https://b-seeds.com/dj-highgrade,DENBA JAPAN株式会社（デンバ ジャパン）,〒101-0054 東京都千代田区神田錦町3-15-6 名鉄不動産竹橋ビル4‐5F,代表取締役 後藤 錦隆,「DENBA＋」製造・販売、「DENBA Fryer」製造・販売、「DENBA Health」製造・販売、「DENBA Charge」製造・販売、DENBA加工食品製造・販売及び輸出入、DENBA搭載コンテナ輸入及び販売、DENBA Shop店舗運営、業務用厨房機器の製造・販売、業務用厨房設備設計・施工、セラミックス製品（活水器、その他）の製造・販売及び輸出入、給排水機器の販売及び輸出入、給排水設備工事の設計・施工請負,〒101-0054 東京都千代田区神田錦町3-15-6 名鉄不動産竹橋ビル4‐5F,全国,無料（仕入れ代金がかかります）,,"9,025万円",
2025/11/05 12:26:28,https://b-seeds.com/kk-fiberlasermarker,株式会社光響 （こーきょう）,〒600-8411 京都府京都市下京区烏丸通四条下ル水銀屋町637 第5長谷ビル2F,代表取締役 住村 和彦,光学関連製品の販売（新品・中古）、各種製品データベースサイトの運営、光学・レーザーの基礎を学ぶデータベースサイト運営 （オプティペディア）ほか,〒600-8411 京都府京都市下京区烏丸通四条下ル水銀屋町637 第5長谷ビル2F,全国（岐阜・沖縄を除く）,66万円（税込）～,,,
2025/11/05 12:26:28,https://b-seeds.com/gm-superradiantheater,ジーマックス株式会社,〒812-0897 福岡県福岡市博多区半道橋1-17-24,代表取締役 和賀 隆浩,遠赤外線スーパーラジエントヒーター・各種鍋の販売、健康100年クラブ事業（健康食品・自然食品・無農薬野菜・お米等の販売）、自社型eコマースの運営、講師育成クッキングアカデミー・各種料理教室の開催,〒812-0897 福岡県福岡市博多区半道橋1-17-24,全国,"105,600円（税込）～",,"1,300万円",
2025/11/05 12:26:28,https://b-seeds.com/pl-lineoem,株式会社パーソナライズラボ,〒981-3133 宮城県仙台市泉区泉中央1-34-6 アルファトムビル4C 札幌支店（北海道札幌市）,代表取締役 佐藤辰徳,環境事業、コンサルティング事業,〒981-3133 宮城県仙台市泉区泉中央1-34-6 アルファトムビル4C 札幌支店（北海道札幌市）,全国,22万円（税込）,,,
2025/11/05 12:26:28,https://b-seeds.com/mkm-wimax5g,株式会社makime（マキメ）,〒104-0061 東京都中央区銀座1-15-4 銀座1丁目ビル7F,,各種販売業（決済端末、通信回線、プロバイダ、Wi-Fiサービス、新電力、防犯カメラほか）,〒104-0061 東京都中央区銀座1-15-4 銀座1丁目ビル7F,全国,無料,,,
2025/11/05 12:26:28,https://b-seeds.com/tf-trinitywhite,有限会社サンクスフィールド,〒558-0003 大阪府大阪市住吉区長居1-6-26,代表取締役社長 山村 茂之,美容事業、健康事業、環境事業ほか,〒558-0003 大阪府大阪市住吉区長居1-6-26,全国,無料,,,
2025/11/05 12:26:28,https://b-seeds.com/hk-hibiyakadancom,株式会社日比谷花壇,〒106-8587 東京都港区南麻布1-6-30,代表取締役 宮嶋 浩彰,イベントプロデュース事業、ウエディングフラワー事業、ECにおけるフラワーサービス事業、フラワーショップの経営、フューネラル事業、各種スペースデザインなど,〒106-8587 東京都港区南麻布1-6-30,全国,無料,,1億円,
2025/11/05 12:26:28,https://b-seeds.com/rm-amazonsuggest,株式会社ロードマップ,〒176-0001 東京都練馬区練馬1-18-18 ヴェルデ・ヴィラ2F,代表取締役 石川 真実,クリエイティブ（WEBサイト構築、WEBサイト運用/管理、CMS構築、ランディングページ制作）、マーケティング（SEO対策/MEO対策、オウンドメディア⽴ち上げ/運用、Page Speed Insightsの改善、風評被害対策/逆SEO、バックグラウンドチェック 「TRUST CHECK」、セキュリティ（WordPressセキュリティ相談サポート、ホームページ健康診断/定期健診、ホームページのセキュリティ被害対応、WEBサーバーの24時間365日監視、Webアプリケーション診断/対策、NWプラットフォーム診断/対策）,〒176-0001 東京都練馬区練馬1-18-18 ヴェルデ・ヴィラ2F,全国,"55,000円（税込）",,,
2025/11/05 12:26:28,https://b-seeds.com/rm-rakutensuggest,株式会社ロードマップ,〒176-0001 東京都練馬区練馬1-18-18 ヴェルデ・ヴィラ2F,代表取締役 石川 真実,クリエイティブ（WEBサイト構築、WEBサイト運用/管理、CMS構築、ランディングページ制作）、マーケティング（SEO対策/MEO対策、オウンドメディア⽴ち上げ/運用、Page Speed Insightsの改善、風評被害対策/逆SEO、バックグラウンドチェック 「TRUST CHECK」、セキュリティ（WordPressセキュリティ相談サポート、ホームページ健康診断/定期健診、ホームページのセキュリティ被害対応、WEBサーバーの24時間365日監視、Webアプリケーション診断/対策、NWプラットフォーム診断/対策）,〒176-0001 東京都練馬区練馬1-18-18 ヴェルデ・ヴィラ2F,全国,"55,000円（税込）",,,
2025/11/05 12:26:28,https://b-seeds.com/aj-linelabo,株式会社Arts Japan（アーツ ジャパン）,〒450-6321 愛知県名古屋市中村区名駅1-1-1 JPタワー名古屋21F,代表取締役 久世 琢真,LINEチャットボットの制作、マーケティング戦略/施策⽴案、プロモーション動画の企画及び制作、UI/UXデザインの企画及び制作、国の仕組み(補助⾦/助成⾦)を活⽤した中⼩企業のデジタル化サポート事業,〒450-6321 愛知県名古屋市中村区名駅1-1-1 JPタワー名古屋21F,全国,無料～,,,
